3344,Batman+Beyond+Unlimited,8
3345,Batman+Beyond+Unlimited,9
3346,Batman+Beyond+Unlimited,10
3347,Batman+Beyond+Unlimited,11
3348,Batman+Beyond+Unlimited,12
3349,Batman+Beyond+Unlimited,13
3350,Batman+Beyond+Unlimited,14
3351,Batman+Beyond+Unlimited,15
3352,Batman+Beyond+Unlimited,16
3353,Batman+Beyond+Unlimited,17
3354,Batman+Beyond+Unlimited,18
3320,Batman+Beyond:+Return+of+the+Joker,1
3385,Batman+Confidential,1
3386,Batman+Confidential,2
3387,Batman+Confidential,3
3388,Batman+Confidential,4
3389,Batman+Confidential,5
3390,Batman+Confidential,6
3391,Batman+Confidential,7
3392,Batman+Confidential,8
3393,Batman+Confidential,9
3394,Batman+Confidential,10
3395,Batman+Confidential,11
3396,Batman+Confidential,12
3397,Batman+Confidential,13
3398,Batman+Confidential,14
3399,Batman+Confidential,15
3400,Batman+Confidential,16
3401,Batman+Confidential,17
3402,Batman+Confidential,18
3403,Batman+Confidential,19
3404,Batman+Confidential,20
3405,Batman+Confidential,21
3406,Batman+Confidential,22
3407,Batman+Confidential,23
3408,Batman+Confidential,24
3409,Batman+Confidential,25
3410,Batman+Confidential,26
3411,Batman+Confidential,27
3412,Batman+Confidential,28
3413,Batman+Confidential,29
3414,Batman+Confidential,30
3415,Batman+Confidential,31
3416,Batman+Confidential,32
3417,Batman+Confidential,33
3418,Batman+Confidential,34
3419,Batman+Confidential,35
3420,Batman+Confidential,36
3421,Batman+Confidential,37
3422,Batman+Confidential,38
3423,Batman+Confidential,39
3424,Batman+Confidential,40
3425,Batman+Confidential,41
3426,Batman+Confidential,42
3427,Batman+Confidential,43
3428,Batman+Confidential,44
3429,Batman+Confidential,45
3430,Batman+Confidential,46
3431,Batman+Confidential,47
3432,Batman+Confidential,48
3433,Batman+Confidential,49
3434,Batman+Confidential,50
3435,Batman+Confidential,51
3436,Batman+Confidential,52
3437,Batman+Confidential,53
3438,Batman+Confidential,54
3482,Batman+Eternal,1
3483,Batman+Eternal,2
3484,Batman+Eternal,3
3485,Batman+Eternal,4
3486,Batman+Eternal,5
3487,Batman+Eternal,6
3488,Batman+Eternal,7
3489,Batman+Eternal,8
3490,Batman+Eternal,9
3491,Batman+Eternal,10
3492,Batman+Eternal,11
3493,Batman+Eternal,12
3494,Batman+Eternal,13
3495,Batman+Eternal,14
3496,Batman+Eternal,15
3497,Batman+Eternal,16
3498,Batman+Eternal,17
3499,Batman+Eternal,18
3500,Batman+Eternal,19
3501,Batman+Eternal,20
3502,Batman+Eternal,21
3503,Batman+Eternal,22
3504,Batman+Eternal,23
3505,Batman+Eternal,24
3506,Batman+Eternal,25
3507,Batman+Eternal,26
3508,Batman+Eternal,27
3509,Batman+Eternal,28
3510,Batman+Eternal,29
3511,Batman+Eternal,30
3512,Batman+Eternal,31
3513,Batman+Eternal,32
3514,Batman+Eternal,33
3515,Batman+Eternal,34
3516,Batman+Eternal,35
3517,Batman+Eternal,36
3518,Batman+Eternal,37
3519,Batman+Eternal,38
3520,Batman+Eternal,39
3521,Batman+Eternal,40
3522,Batman+Eternal,41
3523,Batman+Eternal,42
3524,Batman+Eternal,43
3525,Batman+Eternal,44
3526,Batman+Eternal,45
3527,Batman+Eternal,46
3528,Batman+Eternal,47
3529,Batman+Eternal,48
3530,Batman+Eternal,49
3531,Batman+Eternal,50
3532,Batman+Eternal,51
3533,Batman+Eternal,52
3773,Batman+in+Barcelona:+Dragon's+Knight,1
3775,Batman+Incorporated+(Vol+1),1
3776,Batman+Incorporated+(Vol+1),2
3777,Batman+Incorporated+(Vol+1),3
3778,Batman+Incorporated+(Vol+1),4
3779,Batman+Incorporated+(Vol+1),5
3780,Batman+Incorporated+(Vol+1),6
3781,Batman+Incorporated+(Vol+1),7
3782,Batman+Incorporated+(Vol+1),8
3783,Batman+Incorporated:+Leviathan+Strikes,1
4353,Batman+Villains+Secret+Files+and+Origins+2005,1
3372,Batman/Catwoman:+Follow+the+Money,1
3373,Batman/Catwoman:+Trail+of+the+Gun,1
3374,Batman/Catwoman:+Trail+of+the+Gun,2
3440,Batman/Danger+Girl,1
3441,Batman/Daredevil:+King+of+New+York,1
3465,Batman/Deathblow:+After+the+Fire,1
3466,Batman/Deathblow:+After+the+Fire,2
3467,Batman/Deathblow:+After+the+Fire,3
3475,Batman/Demon:+A+Tragedy,1
3478,Batman/Doc+Savage+Special,1
3765,Batman/Huntress:+Cry+for+Blood,1
3766,Batman/Huntress:+Cry+for+Blood,2
3767,Batman/Huntress:+Cry+for+Blood,3
3768,Batman/Huntress:+Cry+for+Blood,4
3769,Batman/Huntress:+Cry+for+Blood,5
3770,Batman/Huntress:+Cry+for+Blood,6
3790,Batman/Joker:+Switch,1
4010,Batman/Lobo,1
4011,Batman/Lobo:+Deadly+Serious,1
4012,Batman/Lobo:+Deadly+Serious,2
4028,Batman/Nightwing:+Bloodborne,1
4055,Batman/Poison+Ivy:+Cast+Shadows,1
4066,Batman/Scarecrow:+Fear,1
4067,Batman/Scarface:+A+Psychodrama,1
4242,Batman/Superman/Wonder+Woman:+Trinity,1
4243,Batman/Superman/Wonder+Woman:+Trinity,2
4244,Batman/Superman/Wonder+Woman:+Trinity,3
4328,Batman/The+Spirit,1
3105,Batman:+Absolution,1
3261,Batman:+Arkham+Asylum+Special,1
3260,Batman:+Arkham+Asylum:+Madness,1
3263,Batman:+Arkham+Asylum:+The+Road+to+Arkham,1
3264,Batman:+Arkham+City,1
3265,Batman:+Arkham+City,2
3266,Batman:+Arkham+City,3
3267,Batman:+Arkham+City,4
3268,Batman:+Arkham+City,5
3269,Batman:+Arkham+City+-End+Game,1
3270,Batman:+Arkham+City:+Special+Issue,1
3271,Batman:+Arkham+Knight+Genesis,1
3272,Batman:+Arkham+Knight+Genesis,2
3273,Batman:+Arkham+Knight+Genesis,3
3274,Batman:+Arkham+Knight+Genesis,4
3275,Batman:+Arkham+Knight+Genesis,5
3276,Batman:+Arkham+Knight+Genesis,6
3277,Batman:+Arkham+Origins,1
3278,Batman:+Arkham+Unhinged,1
3279,Batman:+Arkham+Unhinged,2
3280,Batman:+Arkham+Unhinged,3
3281,Batman:+Arkham+Unhinged,4
3282,Batman:+Arkham+Unhinged,5
3283,Batman:+Arkham+Unhinged,6
3284,Batman:+Arkham+Unhinged,7
3285,Batman:+Arkham+Unhinged,8
3286,Batman:+Arkham+Unhinged,9
3287,Batman:+Arkham+Unhinged,10
3288,Batman:+Arkham+Unhinged,11
3289,Batman:+Arkham+Unhinged,12
3290,Batman:+Arkham+Unhinged,13
3291,Batman:+Arkham+Unhinged,14
3292,Batman:+Arkham+Unhinged,15
3293,Batman:+Arkham+Unhinged,16
3294,Batman:+Arkham+Unhinged,17
3295,Batman:+Arkham+Unhinged,18
3296,Batman:+Arkham+Unhinged,19
3297,Batman:+Arkham+Unhinged,20
3305,Batman:+Battle+for+the+Cowl,1
3306,Batman:+Battle+for+the+Cowl,2
3307,Batman:+Battle+for+the+Cowl,3
3308,Batman:+Battle+for+the+Cowl:+Arkham+Asylum,1
3309,Batman:+Battle+for+the+Cowl:+Commissioner+Gordon,1
3310,Batman:+Battle+for+the+Cowl:+Man-Bat,1
3311,Batman:+Battle+for+the+Cowl:+The+Network,1
3312,Batman:+Battle+for+the+Cowl:+The+Underground,1
3368,Batman:+Cacophony,1
3369,Batman:+Cacophony,2
3370,Batman:+Cacophony,3
3375,Batman:+Child+of+Dreams,1
3377,Batman:+City+of+Light,1
3378,Batman:+City+of+Light,2
3379,Batman:+City+of+Light,3
3380,Batman:+City+of+Light,4
3381,Batman:+City+of+Light,5
3382,Batman:+City+of+Light,6
3383,Batman:+City+of+Light,7
3384,Batman:+City+of+Light,8
3443,Batman:+Dark+Detective,1
3444,Batman:+Dark+Detective,2
3445,Batman:+Dark+Detective,3
3446,Batman:+Dark+Detective,4
3447,Batman:+Dark+Detective,5
3448,Batman:+Dark+Detective,6
3456,Batman:+Death+and+the+Maidens,1
3457,Batman:+Death+and+the+Maidens,2
3458,Batman:+Death+and+the+Maidens,3
3459,Batman:+Death+and+the+Maidens,4
3460,Batman:+Death+and+the+Maidens,5
3461,Batman:+Death+and+the+Maidens,6
3462,Batman:+Death+and+the+Maidens,7
3463,Batman:+Death+and+the+Maidens,8
3464,Batman:+Death+and+the+Maidens,9
3468,Batman:+Death+by+Design,1
3469,Batman:+Death+Mask,1
3470,Batman:+Death+Mask,2
3471,Batman:+Death+Mask,3
3472,Batman:+Death+Mask,4
3479,Batman:+Dreamland,1
3480,Batman:+Earth+One,1
3481,Batman:+Ego,1
3535,Batman:+Family,1
3536,Batman:+Family,2
3537,Batman:+Family,3
3538,Batman:+Family,4
3539,Batman:+Family,5
3540,Batman:+Family,6
3541,Batman:+Family,7
3542,Batman:+Family,8
3566,Batman:+Gates+of+Gotham,1
3567,Batman:+Gates+of+Gotham,2
3568,Batman:+Gates+of+Gotham,3
3569,Batman:+Gates+of+Gotham,4
3570,Batman:+Gates+of+Gotham,5
3576,Batman:+Golden+Streets+of+Gotham,1
3645,Batman:+Gotham+After+Midnight,1
3646,Batman:+Gotham+After+Midnight,2
3647,Batman:+Gotham+After+Midnight,3
3648,Batman:+Gotham+After+Midnight,4
3649,Batman:+Gotham+After+Midnight,5
3650,Batman:+Gotham+After+Midnight,6
3651,Batman:+Gotham+After+Midnight,7
3652,Batman:+Gotham+After+Midnight,8
3653,Batman:+Gotham+After+Midnight,9
3654,Batman:+Gotham+After+Midnight,10
3655,Batman:+Gotham+After+Midnight,11
3656,Batman:+Gotham+After+Midnight,12
3657,Batman:+Gotham+City+Secret+Files,1
3658,Batman:+Gotham+County+Line,1
3659,Batman:+Gotham+County+Line,2
3660,Batman:+Gotham+County+Line,3
3661,Batman:+Gotham+Knights,1
3662,Batman:+Gotham+Knights,2
3663,Batman:+Gotham+Knights,3
3664,Batman:+Gotham+Knights,4
3665,Batman:+Gotham+Knights,5
3666,Batman:+Gotham+Knights,6
3667,Batman:+Gotham+Knights,7
3668,Batman:+Gotham+Knights,8
3669,Batman:+Gotham+Knights,9
3670,Batman:+Gotham+Knights,10
3671,Batman:+Gotham+Knights,11
3672,Batman:+Gotham+Knights,12
3673,Batman:+Gotham+Knights,13
3674,Batman:+Gotham+Knights,14
3675,Batman:+Gotham+Knights,15
3676,Batman:+Gotham+Knights,16
3677,Batman:+Gotham+Knights,17
3678,Batman:+Gotham+Knights,18
3679,Batman:+Gotham+Knights,19
3680,Batman:+Gotham+Knights,20
3681,Batman:+Gotham+Knights,21
3682,Batman:+Gotham+Knights,22
3683,Batman:+Gotham+Knights,23
3684,Batman:+Gotham+Knights,24
3685,Batman:+Gotham+Knights,25
3686,Batman:+Gotham+Knights,26
3687,Batman:+Gotham+Knights,27
3688,Batman:+Gotham+Knights,28
3689,Batman:+Gotham+Knights,29
3690,Batman:+Gotham+Knights,30
3691,Batman:+Gotham+Knights,31
3692,Batman:+Gotham+Knights,32
3693,Batman:+Gotham+Knights,33
3694,Batman:+Gotham+Knights,34
3695,Batman:+Gotham+Knights,35
3696,Batman:+Gotham+Knights,36
3697,Batman:+Gotham+Knights,37
3698,Batman:+Gotham+Knights,38
3699,Batman:+Gotham+Knights,39
3700,Batman:+Gotham+Knights,40
3701,Batman:+Gotham+Knights,41
3702,Batman:+Gotham+Knights,42
3703,Batman:+Gotham+Knights,43
3704,Batman:+Gotham+Knights,44
3705,Batman:+Gotham+Knights,45
3706,Batman:+Gotham+Knights,46
3707,Batman:+Gotham+Knights,47
3708,Batman:+Gotham+Knights,48
3709,Batman:+Gotham+Knights,49
3710,Batman:+Gotham+Knights,50
3711,Batman:+Gotham+Knights,51
3712,Batman:+Gotham+Knights,52
3713,Batman:+Gotham+Knights,53
3714,Batman:+Gotham+Knights,54
3715,Batman:+Gotham+Knights,55
3716,Batman:+Gotham+Knights,56
3717,Batman:+Gotham+Knights,57
3718,Batman:+Gotham+Knights,58
3719,Batman:+Gotham+Knights,59
3720,Batman:+Gotham+Knights,60
3721,Batman:+Gotham+Knights,61
3722,Batman:+Gotham+Knights,62
3723,Batman:+Gotham+Knights,63
3724,Batman:+Gotham+Knights,64
3725,Batman:+Gotham+Knights,65
3726,Batman:+Gotham+Knights,66
3727,Batman:+Gotham+Knights,67
3728,Batman:+Gotham+Knights,68
3729,Batman:+Gotham+Knights,69
3730,Batman:+Gotham+Knights,70
3731,Batman:+Gotham+Knights,71
3732,Batman:+Gotham+Knights,72
3733,Batman:+Gotham+Knights,73
3734,Batman:+Gotham+Knights,74
3743,Batman:+Gotham+Noir,1
3747,Batman:+Harley+&+Ivy,1
3748,Batman:+Harley+&+Ivy,2
3749,Batman:+Harley+&+Ivy,3
3751,Batman:+Harvest+Breed,1
3752,Batman:+Haunted+Gotham,1
3753,Batman:+Haunted+Gotham,2
3754,Batman:+Haunted+Gotham,3
3755,Batman:+Haunted+Gotham,4
3758,Batman:+Hidden+Treasures,1
3759,Batman:+Hollywood+Knight,1
3760,Batman:+Hollywood+Knight,2
3761,Batman:+Hollywood+Knight,3
3763,Batman:+Hong+Kong,1
3784,Batman:+Jekyll+&+Hyde,1
3785,Batman:+Jekyll+&+Hyde,2
3786,Batman:+Jekyll+&+Hyde,3
3787,Batman:+Jekyll+&+Hyde,4
3788,Batman:+Jekyll+&+Hyde,5
3789,Batman:+Jekyll+&+Hyde,6
3791,Batman:+Joker+Time,1
3792,Batman:+Joker+Time,2
3793,Batman:+Joker+Time,3
3795,Batman:+Joker's+Daughter,1
3796,Batman:+Journey+into+Knight,1
3797,Batman:+Journey+into+Knight,2
3798,Batman:+Journey+into+Knight,3
3799,Batman:+Journey+into+Knight,4
3800,Batman:+Journey+into+Knight,5
3801,Batman:+Journey+into+Knight,6
3802,Batman:+Journey+into+Knight,7
3803,Batman:+Journey+into+Knight,8
3804,Batman:+Journey+into+Knight,9
3805,Batman:+Journey+into+Knight,10
3806,Batman:+Journey+into+Knight,11
3807,Batman:+Journey+into+Knight,12
3814,Batman:+League+of+Batmen,1
3815,Batman:+League+of+Batmen,2
3997,Batman:+Legends+of+the+Dark+Knight+Special,1
3998,Batman:+Li'l+Gotham,1
3999,Batman:+Li'l+Gotham,2
4000,Batman:+Li'l+Gotham,3
4001,Batman:+Li'l+Gotham,4
4002,Batman:+Li'l+Gotham,5
4003,Batman:+Li'l+Gotham,6
4004,Batman:+Li'l+Gotham,7
4005,Batman:+Li'l+Gotham,8
4006,Batman:+Li'l+Gotham,9
4007,Batman:+Li'l+Gotham,10
4008,Batman:+Li'l+Gotham,11
4009,Batman:+Li'l+Gotham,12
4022,Batman:+Nevermore,1
4023,Batman:+Nevermore,2
4024,Batman:+Nevermore,3
4025,Batman:+Nevermore,4
4026,Batman:+Nevermore,5
4029,Batman:+Nine+Lives,1
4032,Batman:+Noël,1
4034,Batman:+Odyssey+(Vol.+1),1
4035,Batman:+Odyssey+(Vol.+1),2
4036,Batman:+Odyssey+(Vol.+1),3
4037,Batman:+Odyssey+(Vol.+1),4
4038,Batman:+Odyssey+(Vol.+1),5
4039,Batman:+Odyssey+(Vol.+1),6
4041,Batman:+Orphans,1
4042,Batman:+Orphans,2
4043,Batman:+Orpheus+Rising,1
4044,Batman:+Orpheus+Rising,2
4045,Batman:+Orpheus+Rising,3
4046,Batman:+Orpheus+Rising,4
4047,Batman:+Orpheus+Rising,5
4048,Batman:+Our+Worlds+at+War,1
4049,Batman:+Outlaws,1
4050,Batman:+Outlaws,2
4051,Batman:+Outlaws,3
4060,Batman:+Room+Full+of+Strangers,1
4069,Batman:+Secrets,1
4070,Batman:+Secrets,2
4071,Batman:+Secrets,3
4072,Batman:+Secrets,4
4073,Batman:+Secrets,5
4171,Batman:+Streets+of+Gotham,1
4172,Batman:+Streets+of+Gotham,2
4173,Batman:+Streets+of+Gotham,3
4174,Batman:+Streets+of+Gotham,4
4175,Batman:+Streets+of+Gotham,5
4176,Batman:+Streets+of+Gotham,6
4177,Batman:+Streets+of+Gotham,7
4178,Batman:+Streets+of+Gotham,8
4179,Batman:+Streets+of+Gotham,9
4180,Batman:+Streets+of+Gotham,10
4181,Batman:+Streets+of+Gotham,11
4182,Batman:+Streets+of+Gotham,12
4183,Batman:+Streets+of+Gotham,13
4184,Batman:+Streets+of+Gotham,14
4185,Batman:+Streets+of+Gotham,15
4186,Batman:+Streets+of+Gotham,16
4187,Batman:+Streets+of+Gotham,17
4188,Batman:+Streets+of+Gotham,18
4189,Batman:+Streets+of+Gotham,19
4190,Batman:+Streets+of+Gotham,20
4191,Batman:+Streets+of+Gotham,21
4249,Batman:+Tenses,1
4250,Batman:+Tenses,2
4251,Batman:+The+10+Cent+Adventure,1
4252,Batman:+The+12+Cent+Adventure,1
4254,Batman:+The+Ankh,1
4255,Batman:+The+Ankh,2
4257,Batman:+The+Brave+and+the+Bold,1
4258,Batman:+The+Brave+and+the+Bold,2
4259,Batman:+The+Brave+and+the+Bold,3
4260,Batman:+The+Brave+and+the+Bold,4
4261,Batman:+The+Brave+and+the+Bold,5
4262,Batman:+The+Brave+and+the+Bold,6
4263,Batman:+The+Brave+and+the+Bold,7
4264,Batman:+The+Brave+and+the+Bold,8
4265,Batman:+The+Brave+and+the+Bold,9
4266,Batman:+The+Brave+and+the+Bold,10
4267,Batman:+The+Brave+and+the+Bold,11
4268,Batman:+The+Brave+and+the+Bold,12
4269,Batman:+The+Brave+and+the+Bold,13
4270,Batman:+The+Brave+and+the+Bold,14
4271,Batman:+The+Brave+and+the+Bold,15
4272,Batman:+The+Brave+and+the+Bold,16
4273,Batman:+The+Brave+and+the+Bold,17
4274,Batman:+The+Brave+and+the+Bold,18
4275,Batman:+The+Brave+and+the+Bold,19
4276,Batman:+The+Brave+and+the+Bold,20
4277,Batman:+The+Brave+and+the+Bold,21
4278,Batman:+The+Brave+and+the+Bold,22
4284,Batman:+The+Dark+Knight+(Vol.+1),1
4285,Batman:+The+Dark+Knight+(Vol.+1),2
4286,Batman:+The+Dark+Knight+(Vol.+1),3
4287,Batman:+The+Dark+Knight+(Vol.+1),4
4288,Batman:+The+Dark+Knight+(Vol.+1),5
4293,Batman:+The+Doom+that+Came+to+Gotham,1
4294,Batman:+The+Doom+that+Came+to+Gotham,2
4295,Batman:+The+Doom+that+Came+to+Gotham,3
4296,Batman:+The+Hill,1
4312,Batman:+The+Man+Who+Laughs,1
4313,Batman:+The+Monster+Men,1
4314,Batman:+The+Monster+Men,2
4315,Batman:+The+Monster+Men,3
4316,Batman:+The+Monster+Men,4
4317,Batman:+The+Monster+Men,5
4318,Batman:+The+Monster+Men,6
4321,Batman:+The+Return,1
4322,Batman:+The+Return+of+Bruce+Wayne,1
4323,Batman:+The+Return+of+Bruce+Wayne,2
4324,Batman:+The+Return+of+Bruce+Wayne,3
4325,Batman:+The+Return+of+Bruce+Wayne,4
4326,Batman:+The+Return+of+Bruce+Wayne,5
4327,Batman:+The+Return+of+Bruce+Wayne,6
4332,Batman:+Through+the+Looking+Glass,1
4337,Batman:+Turning+Points,1
4338,Batman:+Turning+Points,2
4339,Batman:+Turning+Points,3
4340,Batman:+Turning+Points,4
4341,Batman:+Turning+Points,5
4346,Batman:+Unseen,1
4347,Batman:+Unseen,2
4348,Batman:+Unseen,3
4349,Batman:+Unseen,4
4350,Batman:+Unseen,5
4355,Batman:+Widening+Gyre,1
4356,Batman:+Widening+Gyre,2
4357,Batman:+Widening+Gyre,3
4358,Batman:+Widening+Gyre,4
4359,Batman:+Widening+Gyre,5
4360,Batman:+Widening+Gyre,6
4364,Batman:+Year+100,1
4365,Batman:+Year+100,2
4366,Batman:+Year+100,3
4367,Batman:+Year+100,4
4320,Batman:The+Order+of+Beasts,1
22687,Battle+Gods:+Warriors+of+the+Chaak,1
22688,Battle+Gods:+Warriors+of+the+Chaak,2
22689,Battle+Gods:+Warriors+of+the+Chaak,3
22690,Battle+Gods:+Warriors+of+the+Chaak,4
43481,Battle+Scars,1
43482,Battle+Scars,2
43483,Battle+Scars,3
43484,Battle+Scars,4
43485,Battle+Scars,5
43486,Battle+Scars,6
4369,Batwing,1
4370,Batwing,2
4371,Batwing,3
4372,Batwing,4
4373,Batwing,5
4374,Batwing,6
4375,Batwing,7
4376,Batwing,8
4377,Batwing,9
4378,Batwing,10
4379,Batwing,11
4380,Batwing,12
4381,Batwing,13
4382,Batwing,14
4383,Batwing,15
4384,Batwing,16
4385,Batwing,17
4386,Batwing,18
4387,Batwing,19
4388,Batwing,20
4389,Batwing,21
4390,Batwing,22
4391,Batwing,23
4392,Batwing,24
4393,Batwing,25
4394,Batwing,26
4395,Batwing,27
4396,Batwing,28
4397,Batwing,29
4398,Batwing,30
4399,Batwing,31
4400,Batwing,32
4401,Batwing,33
4402,Batwing,34
4403,Batwoman,1
4404,Batwoman,2
4405,Batwoman,3
4406,Batwoman,4
4407,Batwoman,5
4408,Batwoman,6
4409,Batwoman,7
4410,Batwoman,8
4411,Batwoman,9
4412,Batwoman,10
4413,Batwoman,11
4414,Batwoman,12
4415,Batwoman,13
4416,Batwoman,14
4417,Batwoman,15
4418,Batwoman,16
4419,Batwoman,17
4420,Batwoman,18
4421,Batwoman,19
4422,Batwoman,20
4423,Batwoman,21
4424,Batwoman,22
4425,Batwoman,23
4426,Batwoman,24
4427,Batwoman,25
4428,Batwoman,26
4429,Batwoman,27
4430,Batwoman,28
4431,Batwoman,29
4432,Batwoman,30
4433,Batwoman,31
4434,Batwoman,32
4435,Batwoman,33
4436,Batwoman,34
4437,Batwoman,35
4438,Batwoman,36
4439,Batwoman,37
4440,Batwoman,38
4441,Batwoman,39
4442,Batwoman,40
4443,Beast+Boy,1
4444,Beast+Boy,2
4445,Beast+Boy,3
4446,Beast+Boy,4
22691,Beasts+of+Burden[3],1
22692,Beasts+of+Burden[3],2
22693,Beasts+of+Burden[3],3
22694,Beasts+of+Burden[3],4
43932,Before+the+Fantastic+Four+Ben+Grimm+and+Logan,1
43933,Before+the+Fantastic+Four+Ben+Grimm+and+Logan,2
43934,Before+the+Fantastic+Four+Ben+Grimm+and+Logan,3
45056,Before+the+Fantastic+Four+Reed+Richards,1
45057,Before+the+Fantastic+Four+Reed+Richards,2
45058,Before+the+Fantastic+Four+Reed+Richards,3
36836,Before+the+Fantastic+Four+The+Storms,1
36837,Before+the+Fantastic+Four+The+Storms,2
36838,Before+the+Fantastic+Four+The+Storms,3
4447,Before+Watchmen:+Comedian,1
4448,Before+Watchmen:+Comedian,2
4449,Before+Watchmen:+Comedian,3
4450,Before+Watchmen:+Comedian,4
4451,Before+Watchmen:+Comedian,5
4452,Before+Watchmen:+Comedian,6
4453,Before+Watchmen:+Dollar+Bill,1
4454,Before+Watchmen:+Dr.+Manhattan,1
4455,Before+Watchmen:+Dr.+Manhattan,2
4456,Before+Watchmen:+Dr.+Manhattan,3
4457,Before+Watchmen:+Dr.+Manhattan,4
4458,Before+Watchmen:+Minutemen,1
4459,Before+Watchmen:+Minutemen,2
4460,Before+Watchmen:+Minutemen,3
4461,Before+Watchmen:+Minutemen,4
4462,Before+Watchmen:+Minutemen,5
4463,Before+Watchmen:+Minutemen,6
4464,Before+Watchmen:+Moloch,1
4465,Before+Watchmen:+Moloch,2
4466,Before+Watchmen:+Nite+Owl,1
4467,Before+Watchmen:+Nite+Owl,2
4468,Before+Watchmen:+Nite+Owl,3
4469,Before+Watchmen:+Nite+Owl,4
4470,Before+Watchmen:+Ozymandias,1
4471,Before+Watchmen:+Ozymandias,2
4472,Before+Watchmen:+Ozymandias,3
4473,Before+Watchmen:+Ozymandias,4
4474,Before+Watchmen:+Ozymandias,5
4475,Before+Watchmen:+Ozymandias,6
4476,Before+Watchmen:+Rorschach,1
4477,Before+Watchmen:+Rorschach,2
4478,Before+Watchmen:+Rorschach,3
4479,Before+Watchmen:+Rorschach,4
4480,Before+Watchmen:+Silk+Spectre,1
4481,Before+Watchmen:+Silk+Spectre,2
4482,Before+Watchmen:+Silk+Spectre,3
4483,Before+Watchmen:+Silk+Spectre,4
42468,Ben+Beilly:+Scarlet+Spider,1
42469,Ben+Beilly:+Scarlet+Spider,2
42470,Ben+Beilly:+Scarlet+Spider,3
42471,Ben+Beilly:+Scarlet+Spider,4
42472,Ben+Beilly:+Scarlet+Spider,5
42473,Ben+Beilly:+Scarlet+Spider,6
42474,Ben+Beilly:+Scarlet+Spider,7
42475,Ben+Beilly:+Scarlet+Spider,8
42476,Ben+Beilly:+Scarlet+Spider,9
42477,Ben+Beilly:+Scarlet+Spider,10
42478,Ben+Beilly:+Scarlet+Spider,11
42479,Ben+Beilly:+Scarlet+Spider,12
42480,Ben+Beilly:+Scarlet+Spider,13
42481,Ben+Beilly:+Scarlet+Spider,14
42482,Ben+Beilly:+Scarlet+Spider,15
42483,Ben+Beilly:+Scarlet+Spider,16
42484,Ben+Beilly:+Scarlet+Spider,17
42485,Ben+Beilly:+Scarlet+Spider,18
42486,Ben+Beilly:+Scarlet+Spider,19
42487,Ben+Beilly:+Scarlet+Spider,20
42488,Ben+Beilly:+Scarlet+Spider,21
42489,Ben+Beilly:+Scarlet+Spider,22
42490,Ben+Beilly:+Scarlet+Spider,23
42491,Ben+Beilly:+Scarlet+Spider,24
42492,Ben+Beilly:+Scarlet+Spider,25
42983,Beta+Ray+Bill:+Godhunter,1
42984,Beta+Ray+Bill:+Godhunter,2
42985,Beta+Ray+Bill:+Godhunter,3
4567,Beware+the+Batman,1
4568,Beware+the+Batman,2
4569,Beware+the+Batman,3
4570,Beware+the+Batman,4
4571,Beware+the+Batman,5
4572,Beware+the+Batman,6
38614,Beyond!,1
38615,Beyond!,2
38616,Beyond!,3
38617,Beyond!,4
38618,Beyond!,5
38619,Beyond!,6
4580,Big+Daddy+Danger,1
4581,Big+Daddy+Danger,2
4582,Big+Daddy+Danger,3
4583,Big+Daddy+Danger,4
4584,Big+Daddy+Danger,5
4585,Big+Daddy+Danger,6
4586,Big+Daddy+Danger,7
4587,Big+Daddy+Danger,8
4588,Big+Daddy+Danger,9
39468,Big+Hero+6,1
39469,Big+Hero+6,2
39470,Big+Hero+6,3
39471,Big+Hero+6,4
39472,Big+Hero+6,5
41765,Big+Thunder+Mountain+Railroad,1
41766,Big+Thunder+Mountain+Railroad,2
41767,Big+Thunder+Mountain+Railroad,3
41768,Big+Thunder+Mountain+Railroad,4
41769,Big+Thunder+Mountain+Railroad,5
43487,Big+Town,1
43488,Big+Town,2
43489,Big+Town,3
43490,Big+Town,4
4640,Billy+Batson+and+the+Magic+of+Shazam!,1
4641,Billy+Batson+and+the+Magic+of+Shazam!,2
4642,Billy+Batson+and+the+Magic+of+Shazam!,3
4643,Billy+Batson+and+the+Magic+of+Shazam!,4
4644,Billy+Batson+and+the+Magic+of+Shazam!,5
4645,Billy+Batson+and+the+Magic+of+Shazam!,6
4646,Billy+Batson+and+the+Magic+of+Shazam!,7
4647,Billy+Batson+and+the+Magic+of+Shazam!,8
4648,Billy+Batson+and+the+Magic+of+Shazam!,9
4649,Billy+Batson+and+the+Magic+of+Shazam!,10
4650,Billy+Batson+and+the+Magic+of+Shazam!,11
4651,Billy+Batson+and+the+Magic+of+Shazam!,12
4652,Billy+Batson+and+the+Magic+of+Shazam!,13
4653,Billy+Batson+and+the+Magic+of+Shazam!,14
4654,Billy+Batson+and+the+Magic+of+Shazam!,15
4655,Billy+Batson+and+the+Magic+of+Shazam!,16
4656,Billy+Batson+and+the+Magic+of+Shazam!,17
4657,Billy+Batson+and+the+Magic+of+Shazam!,18
4658,Billy+Batson+and+the+Magic+of+Shazam!,19
4659,Billy+Batson+and+the+Magic+of+Shazam!,20
4660,Billy+Batson+and+the+Magic+of+Shazam!,21
22702,Billy+the+Kid's+Old+Timey+Oddities,1
22703,Billy+the+Kid's+Old+Timey+Oddities,2
